# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1467       1.112722872991e-10       1.355947617795e-12      -2.213095918032e-12       0.000000000000e+00       1.364591186696e-15       4.733889184574e-16      -2.616463806176e-18 
 1468       1.109738737178e-10       1.356645018572e-12      -2.112097323830e-12       0.000000000000e+00       1.360965400207e-15       4.715054224341e-16      -1.957319941936e-18 
 1469       1.106686318393e-10       1.357826479063e-12      -2.011788405379e-12       0.000000000000e+00       1.357351392765e-15       4.696242773443e-16      -1.301909716185e-18 
 1470       1.103566612743e-10       1.359487050114e-12      -1.912195795576e-12       0.000000000000e+00       1.353749128772e-15       4.677439880996e-16      -6.502555443086e-19 
 1471       1.100380622774e-10       1.361621747556e-12      -1.813346257643e-12       0.000000000000e+00       1.350158572096e-15       4.658630513665e-16      -2.379881410395e-21 
 1472       1.097129357487e-10       1.364225552138e-12      -1.715266685343e-12       0.000000000000e+00       1.346579686068e-15       4.639799555524e-16       6.416947776755e-19 
 1473       1.093813832344e-10       1.367293409461e-12      -1.617984103191e-12       0.000000000000e+00       1.343012433481e-15       4.620931807916e-16       1.281945898368e-18 
 1474       1.090435069282e-10       1.370820229917e-12      -1.521525666666e-12       0.000000000000e+00       1.339456776591e-15       4.602011989310e-16       1.918350906325e-18 
 1475       1.086994096725e-10       1.374800888625e-12      -1.425918662425e-12       0.000000000000e+00       1.335912677114e-15       4.583024735164e-16       2.550887187428e-18 
 1476       1.083491949594e-10       1.379230225364e-12      -1.331190508513e-12       0.000000000000e+00       1.332380096223e-15       4.563954597777e-16       3.179532087763e-18 
 1477       1.079929669319e-10       1.384103044511e-12      -1.237368754578e-12       0.000000000000e+00       1.328858994552e-15       4.544786046157e-16       3.804262913614e-18 
 1478       1.076308303852e-10       1.389414114977e-12      -1.144481082080e-12       0.000000000000e+00       1.325349332190e-15       4.525503465872e-16       4.425056931439e-18 
 1479       1.072628907675e-10       1.395158170141e-12      -1.052555304508e-12       0.000000000000e+00       1.321851068682e-15       4.506091158915e-16       5.041891367858e-18 
 1480       1.068892541815e-10       1.401329907789e-12      -9.616193675858e-13       0.000000000000e+00       1.318364163028e-15       4.486533343559e-16       5.654743409640e-18 
 1481       1.065100273855e-10       1.407923990047e-12      -8.717013494913e-13       0.000000000000e+00       1.314888573681e-15       4.466814154219e-16       6.263590203685e-18 
 1482       1.061253177941e-10       1.414935043318e-12      -7.828294610638e-13       0.000000000000e+00       1.311424258546e-15       4.446917641308e-16       6.868408857009e-18 
 1483       1.057352334802e-10       1.422357658219e-12      -6.950320460187e-13       0.000000000000e+00       1.307971174980e-15       4.426827771098e-16       7.469176436730e-18 
 1484       1.053398831753e-10       1.430186389514e-12      -6.083375811590e-13       0.000000000000e+00       1.304529279788e-15       4.406528425580e-16       8.065869970054e-18 
 1485       1.049393762711e-10       1.438415756054e-12      -5.227746765880e-13       0.000000000000e+00       1.301098529227e-15       4.386003402320e-16       8.658466444255e-18 
 1486       1.045338228205e-10       1.447040240709e-12      -4.383720759212e-13       0.000000000000e+00       1.297678879000e-15       4.365236414322e-16       9.246942806665e-18 
 1487       1.041233335390e-10       1.456054290306e-12      -3.551586564992e-13       0.000000000000e+00       1.294270284254e-15       4.344211089884e-16       9.831275964655e-18 
 1488       1.037080198054e-10       1.465452315564e-12      -2.731634295994e-13       0.000000000000e+00       1.290872699585e-15       4.322910972456e-16       1.041144278562e-17 
 1489       1.032879936634e-10       1.475228691032e-12      -1.924155406490e-13       0.000000000000e+00       1.287486079032e-15       4.301319520503e-16       1.098742009698e-17 
 1490       1.028633678224e-10       1.485377755021e-12      -1.129442694366e-13       0.000000000000e+00       1.284110376077e-15       4.279420107363e-16       1.155918468612e-17 
 1491       1.024342556589e-10       1.495893809544e-12      -3.477903032512e-14       0.000000000000e+00       1.280745543643e-15       4.257196021101e-16       1.212671330043e-17 
 1492       1.020007712173e-10       1.506771120248e-12       4.205062753625e-14       0.000000000000e+00       1.277391534095e-15       4.234630464377e-16       1.268998264726e-17 
 1493       1.015630292118e-10       1.518003916354e-12       1.175150199995e-13       0.000000000000e+00       1.274048299237e-15       4.211706554296e-16       1.324896939390e-17 
 1494       1.011211450264e-10       1.529586390590e-12       1.915843277057e-13       0.000000000000e+00       1.270715790311e-15       4.188407322274e-16       1.380365016759e-17 
 1495       1.006752347173e-10       1.541512699126e-12       2.642285958724e-13       0.000000000000e+00       1.267393957997e-15       4.164715713893e-16       1.435400155547e-17 
 1496       1.002254150129e-10       1.553776961515e-12       3.354177340815e-13       0.000000000000e+00       1.264082752412e-15       4.140614588761e-16       1.490000010460e-17 
 1497       9.977180331588e-11       1.566373260623e-12       4.051215160669e-13       0.000000000000e+00       1.260782123106e-15       4.116086720372e-16       1.544162232192e-17 
 1498       9.931451770376e-11       1.579295642568e-12       4.733095795020e-13       0.000000000000e+00       1.257492019064e-15       4.091114795964e-16       1.597884467424e-17 
 1499       9.885367693029e-11       1.592538116655e-12       5.399514257879e-13       0.000000000000e+00       1.254212388704e-15       4.065681416378e-16       1.651164358824e-17 
 1500       9.838940042655e-11       1.606094655314e-12       6.050164198402e-13       0.000000000000e+00       1.250943179874e-15       4.039769095918e-16       1.703999545044e-17 
 1501       9.792180830209e-11       1.619959194031e-12       6.684737898776e-13       0.000000000000e+00       1.247684339854e-15       4.013360262209e-16       1.756387660718e-17 
 1502       9.745102164500e-11       1.634125295263e-12       7.302973721395e-13       0.000000000000e+00       1.244435819774e-15       3.986443453144e-16       1.808326329942e-17 
 1503       9.697716342292e-11       1.648585136717e-12       7.904798960100e-13       0.000000000000e+00       1.241197587926e-15       3.959031974014e-16       1.859813146646e-17 
 1504       9.650035759311e-11       1.663330513087e-12       8.490188375825e-13       0.000000000000e+00       1.237969616580e-15       3.931145421781e-16       1.910845694029e-17 
 1505       9.602072880544e-11       1.678353171106e-12       9.059116873923e-13       0.000000000000e+00       1.234751877572e-15       3.902803504672e-16       1.961421551057e-17 
 1506       9.553840240361e-11       1.693644809466e-12       9.611559504569e-13       0.000000000000e+00       1.231544342307e-15       3.874026042360e-16       2.011538292461e-17 
 1507       9.505350442630e-11       1.709197078734e-12       1.014749146315e-12       0.000000000000e+00       1.228346981754e-15       3.844832966159e-16       2.061193488737e-17 
 1508       9.456616160832e-11       1.725001581269e-12       1.066688809069e-12       0.000000000000e+00       1.225159766447e-15       3.815244319210e-16       2.110384706145e-17 
 1509       9.407650138178e-11       1.741049871142e-12       1.116972487420e-12       0.000000000000e+00       1.221982666484e-15       3.785280256667e-16       2.159109506702e-17 
 1510       9.358465187728e-11       1.757333454054e-12       1.165597744712e-12       0.000000000000e+00       1.218815651525e-15       3.754961045891e-16       2.207365448185e-17 
 1511       9.309074192502e-11       1.773843787252e-12       1.212562158973e-12       0.000000000000e+00       1.215658690793e-15       3.724307066633e-16       2.255150084130e-17 
 1512       9.259490105602e-11       1.790572279450e-12       1.257863322948e-12       0.000000000000e+00       1.212511753072e-15       3.693338811225e-16       2.302460963824e-17 
 1513       9.209725950326e-11       1.807510290743e-12       1.301498844146e-12       0.000000000000e+00       1.209374806704e-15       3.662076884768e-16       2.349295632309e-17 
 1514       9.159794820283e-11       1.824649132531e-12       1.343466344876e-12       0.000000000000e+00       1.206247819593e-15       3.630542005323e-16       2.395651630378e-17 
 1515       9.109709879513e-11       1.841980067430e-12       1.383763462289e-12       0.000000000000e+00       1.203130759201e-15       3.598755004094e-16       2.441526494574e-17 
 1516       9.059484362600e-11       1.859494309196e-12       1.422387848417e-12       0.000000000000e+00       1.200023592545e-15       3.566736825620e-16       2.486917757184e-17 
 1517       9.009131574790e-11       1.877183022640e-12       1.459337170212e-12       0.000000000000e+00       1.196926286201e-15       3.534508527965e-16       2.531822946244e-17 
 1518       8.958664892107e-11       1.895037323546e-12       1.494609109588e-12       0.000000000000e+00       1.193838806299e-15       3.502091282903e-16       2.576239585533e-17 
 1519       8.908097761472e-11       1.913048278589e-12       1.528201363457e-12       0.000000000000e+00       1.190761118524e-15       3.469506376108e-16       2.620165194570e-17 
 1520       8.857443700813e-11       1.931206905257e-12       1.560111643774e-12       0.000000000000e+00       1.187693188115e-15       3.436775207342e-16       2.663597288616e-17 
 1521       8.806716299189e-11       1.949504171761e-12       1.590337677574e-12       0.000000000000e+00       1.184634979864e-15       3.403919290644e-16       2.706533378667e-17 
 1522       8.755929216902e-11       1.967930996962e-12       1.618877207012e-12       0.000000000000e+00       1.181586458114e-15       3.370960254519e-16       2.748970971460e-17 
 1523       8.705096185613e-11       1.986478250283e-12       1.645727989404e-12       0.000000000000e+00       1.178547586759e-15       3.337919842126e-16       2.790907569461e-17 
 1524       8.654231008463e-11       2.005136751627e-12       1.670887797265e-12       0.000000000000e+00       1.175518329244e-15       3.304819911465e-16       2.832340670871e-17 
 1525       8.603347560182e-11       2.023897271301e-12       1.694354418351e-12       0.000000000000e+00       1.172498648563e-15       3.271682435566e-16       2.873267769622e-17 
 1526       8.552459787214e-11       2.042750529926e-12       1.716125655696e-12       0.000000000000e+00       1.169488507256e-15       3.238529502680e-16       2.913686355375e-17 
 1527       8.501581707826e-11       2.061687198362e-12       1.736199327657e-12       0.000000000000e+00       1.166487867414e-15       3.205383316465e-16       2.953593913514e-17 
 1528       8.450727412229e-11       2.080697897620e-12       1.754573267947e-12       0.000000000000e+00       1.163496690672e-15       3.172266196175e-16       2.992987925153e-17 
 1529       8.399911062693e-11       2.099773198786e-12       1.771245325683e-12       0.000000000000e+00       1.160514938211e-15       3.139200576846e-16       3.031865867125e-17 
 1530       8.349146893663e-11       2.118903622933e-12       1.786213365418e-12       0.000000000000e+00       1.157542570756e-15       3.106209009492e-16       3.070225211988e-17 
 1531       8.298449211876e-11       2.138079641045e-12       1.799475267186e-12       0.000000000000e+00       1.154579548577e-15       3.073314161283e-16       3.108063428015e-17 
 1532       8.247832396477e-11       2.157291673931e-12       1.811028926539e-12       0.000000000000e+00       1.151625831484e-15       3.040538815743e-16       3.145377979201e-17 
 1533       8.197310899137e-11       2.176530092143e-12       1.820872254590e-12       0.000000000000e+00       1.148681378833e-15       3.007905872932e-16       3.182166325252e-17 
 1534       8.146899244165e-11       2.195785215897e-12       1.829003178050e-12       0.000000000000e+00       1.145746149517e-15       2.975438349636e-16       3.218425921591e-17 
 1535       8.096612028632e-11       2.215047314987e-12       1.835419639269e-12       0.000000000000e+00       1.142820101971e-15       2.943159379560e-16       3.254154219353e-17 
 1536       8.046463922480e-11       2.234306608708e-12       1.840119596277e-12       0.000000000000e+00       1.139903194169e-15       2.911092213508e-16       3.289348665380e-17 
 1537       7.996469668642e-11       2.253553265770e-12       1.843101022820e-12       0.000000000000e+00       1.136995383622e-15       2.879260219579e-16       3.324006702226e-17 
 1538       7.946644083158e-11       2.272777404217e-12       1.844361908407e-12       0.000000000000e+00       1.134096627380e-15       2.847686883352e-16       3.358125768147e-17 
 1539       7.897002055291e-11       2.291969091345e-12       1.843900258342e-12       0.000000000000e+00       1.131206882027e-15       2.816395808075e-16       3.391703297108e-17 
 1540       7.847558547645e-11       2.311118343621e-12       1.841714093768e-12       0.000000000000e+00       1.128326103685e-15       2.785410714852e-16       3.424736718773e-17 
 1541       7.798327422643e-11       2.330215698439e-12       1.837804937586e-12       0.000000000000e+00       1.125454251602e-15       2.754750682150e-16       3.457223967323e-17 
 1542       7.749317909548e-11       2.349253935481e-12       1.832188308316e-12       0.000000000000e+00       1.122591298976e-15       2.724415814497e-16       3.489165013183e-17 
 1543       7.700538104140e-11       2.368226371534e-12       1.824883325926e-12       0.000000000000e+00       1.119737222234e-15       2.694401438119e-16       3.520560345832e-17 
 1544       7.651996139363e-11       2.387126290079e-12       1.815909235207e-12       0.000000000000e+00       1.116891997446e-15       2.664702849229e-16       3.551410466327e-17 
 1545       7.603700185385e-11       2.405946941238e-12       1.805285405992e-12       0.000000000000e+00       1.114055600326e-15       2.635315313972e-16       3.581715887328e-17 
 1546       7.555658449653e-11       2.424681541723e-12       1.793031333371e-12       0.000000000000e+00       1.111228006231e-15       2.606234068377e-16       3.611477133125e-17 
 1547       7.507879176950e-11       2.443323274781e-12       1.779166637905e-12       0.000000000000e+00       1.108409190159e-15       2.577454318303e-16       3.640694739658e-17 
 1548       7.460370649453e-11       2.461865290141e-12       1.763711065846e-12       0.000000000000e+00       1.105599126749e-15       2.548971239386e-16       3.669369254542e-17 
 1549       7.413141186792e-11       2.480300703963e-12       1.746684489347e-12       0.000000000000e+00       1.102797790280e-15       2.520779976989e-16       3.697501237091e-17 
 1550       7.366199146103e-11       2.498622598782e-12       1.728106906685e-12       0.000000000000e+00       1.100005154671e-15       2.492875646149e-16       3.725091258343e-17 
 1551       7.319552922090e-11       2.516824023456e-12       1.707998442470e-12       0.000000000000e+00       1.097221193481e-15       2.465253331525e-16       3.752139901082e-17 
 1552       7.273210947077e-11       2.534897993115e-12       1.686379347867e-12       0.000000000000e+00       1.094445879904e-15       2.437908087347e-16       3.778647759863e-17 
 1553       7.227181691070e-11       2.552837489104e-12       1.663270000807e-12       0.000000000000e+00       1.091679186775e-15       2.410834937362e-16       3.804615441034e-17 
 1554       7.181473661810e-11       2.570635458934e-12       1.638690906206e-12       0.000000000000e+00       1.088921086563e-15       2.384028874787e-16       3.830043562763e-17 
 1555       7.136095404834e-11       2.588284816225e-12       1.612662696182e-12       0.000000000000e+00       1.086171551375e-15       2.357484862248e-16       3.854932755059e-17 
 1556       7.091055503529e-11       2.605778440657e-12       1.585206130265e-12       0.000000000000e+00       1.083430552950e-15       2.331197831737e-16       3.879283659796e-17 
 1557       7.046362579190e-11       2.623109177913e-12       1.556342095619e-12       0.000000000000e+00       1.080698062664e-15       2.305162684557e-16       3.903096930741e-17 
 1558       7.002025291079e-11       2.640269839628e-12       1.526091607258e-12       0.000000000000e+00       1.077974051527e-15       2.279374291267e-16       3.926373233571e-17 
 1559       6.958052336481e-11       2.657253203336e-12       1.494475808255e-12       0.000000000000e+00       1.075258490180e-15       2.253827491634e-16       3.949113245901e-17 
 1560       6.914452450760e-11       2.674052012416e-12       1.461515969968e-12       0.000000000000e+00       1.072551348897e-15       2.228517094581e-16       3.971317657309e-17 
 1561       6.871234407416e-11       2.690658976041e-12       1.427233492246e-12       0.000000000000e+00       1.069852597585e-15       2.203437878130e-16       3.992987169357e-17 
 1562       6.828407018145e-11       2.707066769122e-12       1.391649903652e-12       0.000000000000e+00       1.067162205779e-15       2.178584589358e-16       4.014122495614e-17 
 1563       6.785979132895e-11       2.723268032255e-12       1.354786861677e-12       0.000000000000e+00       1.064480142646e-15       2.153951944337e-16       4.034724361685e-17 
 1564       6.743959639920e-11       2.739255371671e-12       1.316666152954e-12       0.000000000000e+00       1.061806376982e-15       2.129534628089e-16       4.054793505229e-17 
 1565       6.702357465842e-11       2.755021359181e-12       1.277309693477e-12       0.000000000000e+00       1.059140877211e-15       2.105327294528e-16       4.074330675987e-17 
 1566       6.661181575704e-11       2.770558532123e-12       1.236739528812e-12       0.000000000000e+00       1.056483611385e-15       2.081324566413e-16       4.093336635802e-17 
 1567       6.620440973032e-11       2.785859393307e-12       1.194977834321e-12       0.000000000000e+00       1.053834547184e-15       2.057521035292e-16       4.111812158647e-17 
 1568       6.580144699886e-11       2.800916410967e-12       1.152046915370e-12       0.000000000000e+00       1.051193651912e-15       2.033911261454e-16       4.129758030645e-17 
 1569       6.540301836923e-11       2.815722018702e-12       1.107969207549e-12       0.000000000000e+00       1.048560892502e-15       2.010489773873e-16       4.147175050098e-17 
 1570       6.500921503449e-11       2.830268615427e-12       1.062767276886e-12       0.000000000000e+00       1.045936235509e-15       1.987251070161e-16       4.164064027502e-17 
 1571       6.462012857481e-11       2.844548565318e-12       1.016463820067e-12       0.000000000000e+00       1.043319647114e-15       1.964189616508e-16       4.180425785582e-17 
 1572       6.423585095801e-11       2.858554197759e-12       9.690816646459e-13       0.000000000000e+00       1.040711093120e-15       1.941299847641e-16       4.196261159307e-17 
 1573       6.385647454012e-11       2.872277807292e-12       9.206437692647e-13       0.000000000000e+00       1.038110538953e-15       1.918576166762e-16       4.211570995917e-17 
 1574       6.348209206602e-11       2.885711653557e-12       8.711732238682e-13       0.000000000000e+00       1.035517949661e-15       1.896012945501e-16       4.226356154947e-17 
 1575       6.311279666992e-11       2.898847961247e-12       8.206932499198e-13       0.000000000000e+00       1.032933289915e-15       1.873604523865e-16       4.240617508251e-17 
 1576       6.274868187599e-11       2.911678920049e-12       7.692272006177e-13       0.000000000000e+00       1.030356524004e-15       1.851345210181e-16       4.254355940025e-17 
 1577       6.238984159891e-11       2.924196684594e-12       7.167985611107e-13       0.000000000000e+00       1.027787615839e-15       1.829229281052e-16       4.267572346833e-17 
 1578       6.203637014448e-11       2.936393374403e-12       6.634309487141e-13       0.000000000000e+00       1.025226528946e-15       1.807250981295e-16       4.280267637626e-17 
 1579       6.168836221011e-11       2.948261073833e-12       6.091481131258e-13       0.000000000000e+00       1.022673226475e-15       1.785404523899e-16       4.292442733771e-17 
 1580       6.134589749815e-11       2.959792886119e-12       5.539744353201e-13       0.000000000000e+00       1.020127674141e-15       1.763684803664e-16       4.304098783712e-17 
 1581       6.100899439864e-11       2.970986106283e-12       4.979364288481e-13       0.000000000000e+00       1.017589849121e-15       1.742089545481e-16       4.315237809090e-17 
 1582       6.067765587881e-11       2.981839077495e-12       4.410612528675e-13       0.000000000000e+00       1.015059731242e-15       1.720617175842e-16       4.325862064653e-17 
 1583       6.035188483135e-11       2.992350139643e-12       3.833762149651e-13       0.000000000000e+00       1.012537300035e-15       1.699266110927e-16       4.335973824191e-17 
 1584       6.003168407424e-11       3.002517629332e-12       3.249087713974e-13       0.000000000000e+00       1.010022534737e-15       1.678034756590e-16       4.345575380576e-17 
 1585       5.971705635056e-11       3.012339879881e-12       2.656865273302e-13       0.000000000000e+00       1.007515414289e-15       1.656921508338e-16       4.354669045792e-17 
 1586       5.940800432834e-11       3.021815221319e-12       2.057372370782e-13       0.000000000000e+00       1.005015917334e-15       1.635924751315e-16       4.363257150967e-17 
 1587       5.910453060040e-11       3.030941980384e-12       1.450888043453e-13       0.000000000000e+00       1.002524022221e-15       1.615042860284e-16       4.371342046413e-17 
 1588       5.880663768413e-11       3.039718480521e-12       8.376928246448e-14       0.000000000000e+00       1.000039706998e-15       1.594274199607e-16       4.378926101655e-17 
 1589       5.851432802143e-11       3.048143041879e-12       2.180687463731e-14       0.000000000000e+00       9.975629494159e-16       1.573617123233e-16       4.386011705469e-17 
 1590       5.822760397841e-11       3.056213981307e-12      -4.077006582575e-14       0.000000000000e+00       9.950937269280e-16       1.553069974674e-16       4.392601265914e-17 
 1591       5.794646784532e-11       3.063929612354e-12      -1.039330352657e-13       0.000000000000e+00       9.926320166866e-16       1.532631086991e-16       4.398697210365e-17 
 1592       5.767092183637e-11       3.071288245266e-12      -1.676533794349e-13       0.000000000000e+00       9.901777955443e-16       1.512298782777e-16       4.404301985550e-17 
 1593       5.740096808949e-11       3.078288186981e-12      -2.319022932575e-13       0.000000000000e+00       9.877310400531e-16       1.492071374136e-16       4.409418057583e-17 
 1594       5.713660866626e-11       3.084927741131e-12      -2.966508205892e-13       0.000000000000e+00       9.852917264639e-16       1.471947162666e-16       4.414047911996e-17 
 1595       5.687784555169e-11       3.091205208036e-12      -3.618698539775e-13       0.000000000000e+00       9.828598307255e-16       1.451924439446e-16       4.418194053778e-17 
 1596       5.662468065404e-11       3.097118884702e-12      -4.275301344220e-13       0.000000000000e+00       9.804353284844e-16       1.432001485011e-16       4.421859007403e-17 
 1597       5.637711580469e-11       3.102667064821e-12      -4.936022511342e-13       0.000000000000e+00       9.780181950843e-16       1.412176569342e-16       4.425045316869e-17 
 1598       5.613515275795e-11       3.107848038766e-12      -5.600566412978e-13       0.000000000000e+00       9.756084055648e-16       1.392447951840e-16       4.427755545731e-17 
 1599       5.589879319090e-11       3.112660093587e-12      -6.268635898286e-13       0.000000000000e+00       9.732059346617e-16       1.372813881316e-16       4.429992277134e-17 
 1600       5.566803870322e-11       3.117101513015e-12      -6.939932291349e-13       0.000000000000e+00       9.708107568058e-16       1.353272595969e-16       4.431758113847e-17 
 1601       5.544289081701e-11       3.121170577453e-12      -7.614155388774e-13       0.000000000000e+00       9.684228461226e-16       1.333822323370e-16       4.433055678299e-17 
 1602       5.522335097666e-11       3.124865563977e-12      -8.291003457295e-13       0.000000000000e+00       9.660421764316e-16       1.314461280442e-16       4.433887612612e-17 
 1603       5.500942054864e-11       3.128184746331e-12      -8.970173231371e-13       0.000000000000e+00       9.636687212458e-16       1.295187673445e-16       4.434256578634e-17 
 1604       5.480110082135e-11       3.131126394927e-12      -9.651359910790e-13       0.000000000000e+00       9.613024537707e-16       1.275999697959e-16       4.434165257975e-17 
 1605       5.459839300495e-11       3.133688776843e-12      -1.033425715827e-12       0.000000000000e+00       9.589433469046e-16       1.256895538862e-16       4.433616352041e-17 
 1606       5.440129823120e-11       3.135870155817e-12      -1.101855709706e-12       0.000000000000e+00       9.565913732370e-16       1.237873370317e-16       4.432612582066e-17 
 1607       5.420981755329e-11       3.137668792248e-12      -1.170395030853e-12       0.000000000000e+00       9.542465050486e-16       1.218931355750e-16       4.431156689150e-17 
 1608       5.402395194566e-11       3.139082943193e-12      -1.239012582979e-12       0.000000000000e+00       9.519087143107e-16       1.200067647838e-16       4.429251434289e-17 
 1609       5.384370230386e-11       3.140110862361e-12      -1.307677115130e-12       0.000000000000e+00       9.495779726842e-16       1.181280388486e-16       4.426899598412e-17 
 1610       5.366906944433e-11       3.140750800116e-12      -1.376357221442e-12       0.000000000000e+00       9.472542515196e-16       1.162567708810e-16       4.424103982413e-17 
 1611       5.350005410430e-11       3.141001003472e-12      -1.445021340908e-12       0.000000000000e+00       9.449375218559e-16       1.143927729124e-16       4.420867407188e-17 
 1612       5.333665694157e-11       3.140859716090e-12      -1.513637757131e-12       0.000000000000e+00       9.426277544203e-16       1.125358558915e-16       4.417192713666e-17 
 1613       5.317887853438e-11       3.140325178274e-12      -1.582174598092e-12       0.000000000000e+00       9.403249196274e-16       1.106858296833e-16       4.413082762845e-17 
 1614       5.302671938121e-11       3.139395626973e-12      -1.650599835902e-12       0.000000000000e+00       9.380289875788e-16       1.088425030668e-16       4.408540435825e-17 
 1615       5.288017990061e-11       3.138069295777e-12      -1.718881286568e-12       0.000000000000e+00       9.357399280624e-16       1.070056837332e-16       4.403568633844e-17 
 1616       5.273926043109e-11       3.136344414911e-12      -1.786986609752e-12       0.000000000000e+00       9.334577105520e-16       1.051751782848e-16       4.398170278311e-17 
 1617       5.260396123087e-11       3.134219211236e-12      -1.854883308527e-12       0.000000000000e+00       9.311823042062e-16       1.033507922322e-16       4.392348310839e-17 
 1618       5.247428247779e-11       3.131691908248e-12      -1.922538729144e-12       0.000000000000e+00       9.289136778685e-16       1.015323299935e-16       4.386105693281e-17 
 1619       5.235021382226e-11       3.128761627837e-12      -1.989922334833e-12       0.000000000000e+00       9.266518025047e-16       9.971973815581e-17       4.379445447821e-17 
 1620       5.223170294344e-11       3.125431104506e-12      -2.057012550187e-12       0.000000000000e+00       9.243966585424e-16       9.791353668098e-17       4.372370777573e-17 
 1621       5.211868670862e-11       3.121703995673e-12      -2.123789978148e-12       0.000000000000e+00       9.221482285968e-16       9.611439159297e-17       4.364884947142e-17 
 1622       5.201110159361e-11       3.117583982174e-12      -2.190235131440e-12       0.000000000000e+00       9.199064950377e-16       9.432297207240e-17       4.356991242697e-17 
 1623       5.190888368208e-11       3.113074768300e-12      -2.256328432434e-12       0.000000000000e+00       9.176714399891e-16       9.253995046137e-17       4.348692972011e-17 
 1624       5.181196866496e-11       3.108180081837e-12      -2.322050213008e-12       0.000000000000e+00       9.154430453287e-16       9.076600226821e-17       4.339993464492e-17 
 1625       5.172029183972e-11       3.102903674101e-12      -2.387380714416e-12       0.000000000000e+00       9.132212926875e-16       8.900180617229e-17       4.330896071224e-17 
 1626       5.163378810979e-11       3.097249319983e-12      -2.452300087147e-12       0.000000000000e+00       9.110061634490e-16       8.724804402881e-17       4.321404165000e-17 
 1627       5.155239198389e-11       3.091220817981e-12      -2.516788390796e-12       0.000000000000e+00       9.087976387490e-16       8.550540087358e-17       4.311521140361e-17 
 1628       5.147603757536e-11       3.084821990245e-12      -2.580825593920e-12       0.000000000000e+00       9.065956994753e-16       8.377456492779e-17       4.301250413626e-17 
 1629       5.140465860157e-11       3.078056682611e-12      -2.644391573908e-12       0.000000000000e+00       9.044003262667e-16       8.205622760282e-17       4.290595422935e-17 
 1630       5.133818838323e-11       3.070928764642e-12      -2.707466116846e-12       0.000000000000e+00       9.022114995129e-16       8.035108350504e-17       4.279559628281e-17 
 1631       5.127655984376e-11       3.063442129669e-12      -2.770028917374e-12       0.000000000000e+00       9.000291993541e-16       7.865983044055e-17       4.268146511544e-17 
 1632       5.121970550863e-11       3.055600694823e-12      -2.832059578557e-12       0.000000000000e+00       8.978534056799e-16       7.698316942002e-17       4.256359576535e-17 
 1633       5.116755750475e-11       3.047408401083e-12      -2.893537611748e-12       0.000000000000e+00       8.956840981298e-16       7.532180466343e-17       4.244202349022e-17 
 1634       5.112004755977e-11       3.038869213306e-12      -2.954442436450e-12       0.000000000000e+00       8.935212560919e-16       7.367644360489e-17       4.231678376773e-17 
 1635       5.107710700150e-11       3.029987120272e-12      -3.014753380180e-12       0.000000000000e+00       8.913648587026e-16       7.204779689743e-17       4.218791229588e-17 
 1636       5.103866675721e-11       3.020766134720e-12      -3.074449678336e-12       0.000000000000e+00       8.892148848464e-16       7.043657841775e-17       4.205544499339e-17 
 1637       5.100465735301e-11       3.011210293388e-12      -3.133510474059e-12       0.000000000000e+00       8.870713131553e-16       6.884350527105e-17       4.191941800001e-17 
 1638       5.097500891318e-11       3.001323657051e-12      -3.191914818098e-12       0.000000000000e+00       8.849341220082e-16       6.726929779579e-17       4.177986767693e-17 
 1639       5.094965115959e-11       2.991110310560e-12      -3.249641668674e-12       0.000000000000e+00       8.828032895303e-16       6.571467956850e-17       4.163683060709e-17 
 1640       5.092851341095e-11       2.980574362880e-12      -3.306669891343e-12       0.000000000000e+00       8.806787935931e-16       6.418037740852e-17       4.149034359558e-17 
 1641       5.091152458227e-11       2.969719947131e-12      -3.362978258861e-12       0.000000000000e+00       8.785606118133e-16       6.266712138285e-17       4.134044366997e-17 
 1642       5.089861318413e-11       2.958551220625e-12      -3.418545451050e-12       0.000000000000e+00       8.764487215531e-16       6.117564481090e-17       4.118716808072e-17 
 1643       5.088970732211e-11       2.947072364905e-12      -3.473350054659e-12       0.000000000000e+00       8.743430999188e-16       5.970668426929e-17       4.103055430146e-17 
 1644       5.088473469606e-11       2.935287585784e-12      -3.527370563230e-12       0.000000000000e+00       8.722437237611e-16       5.826097959662e-17       4.087064002943e-17 
 1645       5.088362259955e-11       2.923201113385e-12      -3.580585376962e-12       0.000000000000e+00       8.701505696740e-16       5.683927389827e-17       4.070746318576e-17 
 1646       5.088629791913e-11       2.910817202179e-12      -3.632972802575e-12       0.000000000000e+00       8.680636139951e-16       5.544231355120e-17       4.054106191593e-17 
 1647       5.089268713375e-11       2.898140131020e-12      -3.684511053172e-12       0.000000000000e+00       8.659828328041e-16       5.407084820871e-17       4.037147459002e-17 
